автомобиль_NOUN,шланг_NOUN,2.15
табак_NOUN,сигарета_NOUN,7.31
учиться_VERB,преподаватель_NOUN,1.69
младенец_NOUN,дочь_NOUN,4.69
трубка_NOUN,сигара_NOUN,5.31
молоко_NOUN,сок_NOUN,1.85
пачка_NOUN,сигара_NOUN,2.31
квартира_NOUN,гостиница_NOUN,3.23
стакан_NOUN,рожок_NOUN,5.08
конь_NOUN,бык_NOUN,1.31
горло_NOUN,нос_NOUN,2.92
кость_NOUN,зуб_NOUN,2.08
кость_NOUN,локоть_NOUN,1.54
бекон_NOUN,боб_NOUN,0.31
чашка_NOUN,кувшин_NOUN,3.15
доказательство_NOUN,факт_NOUN,6.62
назначение_NOUN,обязательство_NOUN,3.92
юбилей_NOUN,год_NOUN,2.69
слово_NOUN,ключ_NOUN,1.00
автор_NOUN,создатель_NOUN,9.23
атом_NOUN,углерод_NOUN,1.85
архиепископ_NOUN,епископ_NOUN,6.00
письмо_NOUN,абзац_NOUN,1.62
страница_NOUN,абзац_NOUN,2.00
шпиль_NOUN,часовня_NOUN,2.08
мускул_NOUN,кость_NOUN,0.62
мускул_NOUN,язык_NOUN,1.69
мальчик_NOUN,солдат_NOUN,1.23
брюшко_NOUN,живот_NOUN,7.77
парень_NOUN,девушка_NOUN,0.31
кровать_NOUN,стул_NOUN,1.23
одежда_NOUN,пиджак_NOUN,4.00
ружье_NOUN,нож_NOUN,1.23
олово_NOUN,металл_NOUN,4.85
бутылка_NOUN,контейнер_NOUN,2.31
курица_NOUN,индейка_NOUN,3.54
мясо_NOUN,хлеб_NOUN,1.31
рука_NOUN,кость_NOUN,1.62
шея_NOUN,позвоночник_NOUN,2.62
яблоко_NOUN,лимон_NOUN,1.31
мука_NOUN,горе_NOUN,2.77
задание_NOUN,задача_NOUN,8.85
ночь_NOUN,рассвет_NOUN,1.08
ужин_NOUN,суп_NOUN,2.69
теленок_NOUN,бык_NOUN,5.38
снег_NOUN,шторм_NOUN,2.15
ноготь_NOUN,кисть_NOUN,0.85
собака_NOUN,лошадь_NOUN,0.62
рука_NOUN,шея_NOUN,0.62
мяч_NOUN,перчатка_NOUN,1.00
грипп_NOUN,жар_NOUN,3.69
гонорар_NOUN,зарплата_NOUN,8.77
нерв_NOUN,мозг_NOUN,2.85
зверь_NOUN,животное_NOUN,8.38
ужин_NOUN,курятина_NOUN,1.15
девочка_NOUN,дева_NOUN,5.77
ребенок_NOUN,мальчик_NOUN,5.38
алкоголь_NOUN,вино_NOUN,6.46
нос_NOUN,рот_NOUN,1.23
улица_NOUN,автомобиль_NOUN,0.62
звонок_NOUN,дверь_NOUN,1.31
коробка_NOUN,шляпа_NOUN,0.69
мнение_NOUN,впечатление_NOUN,5.23
предубеждение_NOUN,мнение_NOUN,4.92
внимание_NOUN,осведомленность_NOUN,2.85
злость_NOUN,настроение_NOUN,3.62
элегантность_NOUN,стиль_NOUN,6.46
красота_NOUN,возраст_NOUN,2.85
книга_NOUN,тема_NOUN,2.15
подруга_NOUN,мать_NOUN,2.38
витамин_NOUN,железо_NOUN,2.69
автомобиль_NOUN,завод_NOUN,1.77
пакт_NOUN,условие_NOUN,3.46
глава_NOUN,выбор_NOUN,0.85
арифметика_NOUN,ритм_NOUN,0.23
победитель_NOUN,присутствие_NOUN,0.46
вера_NOUN,цветок_NOUN,0.23
победитель_NOUN,гол_NOUN,4.00
трюк_NOUN,размер_NOUN,0.23
выбор_NOUN,вена_NOUN,0.15
псалом_NOUN,завоевание_NOUN,0.31
износоустойчивость_NOUN,повязка_NOUN,0.85
тюрьма_NOUN,выбор_NOUN,0.62
состояние_NOUN,мальчик_NOUN,0.85
цветок_NOUN,выносливость_NOUN,0.46
прореха_NOUN,соглашение_NOUN,0.00
врач_NOUN,самообладание_NOUN,2.23
братство_NOUN,дверь_NOUN,0.08
задача_NOUN,женщина_NOUN,0.46
братство_NOUN,бейсбол_NOUN,0.69
цент_NOUN,размер_NOUN,0.69
присутствие_NOUN,дверь_NOUN,0.92
мышь_NOUN,управление_NOUN,3.85
задача_NOUN,автострада_NOUN,0.31
спиртное_NOUN,век_NOUN,0.00
задача_NOUN,пустяк_NOUN,0.46
остров_NOUN,задача_NOUN,0.15
ночь_NOUN,глава_NOUN,0.23
загрязнение_NOUN,президент_NOUN,0.31
ружье_NOUN,шалость_NOUN,0.38
ванна_NOUN,шалость_NOUN,0.38
диета_NOUN,яблоко_NOUN,2.38
цент_NOUN,жена_NOUN,0.23
глава_NOUN,конец_NOUN,1.00
курс_NOUN,желудок_NOUN,0.00
псалом_NOUN,солома_NOUN,0.00
дантист_NOUN,полковник_NOUN,0.31
жена_NOUN,солома_NOUN,0.15
дыра_NOUN,жена_NOUN,0.15
ученик_NOUN,президент_NOUN,0.38
ванна_NOUN,жена_NOUN,0.31
народ_NOUN,цент_NOUN,0.15
формула_NOUN,журнал_NOUN,0.08
женщина_NOUN,мех_NOUN,0.46
яблоко_NOUN,солнце_NOUN,0.15
ружье_NOUN,рассвет_NOUN,0.08
трапеза_NOUN,талия_NOUN,0.85
фотоаппарат_NOUN,президент_NOUN,0.15
спиртное_NOUN,группа_NOUN,0.23
желудок_NOUN,вена_NOUN,0.38
ружье_NOUN,мех_NOUN,0.54
кушетка_NOUN,бейсбол_NOUN,0.23
работник_NOUN,фотоаппарат_NOUN,0.62
палуба_NOUN,мышь_NOUN,0.15
рис_NOUN,мальчик_NOUN,0.08
народ_NOUN,ружье_NOUN,0.08
край_NOUN,конец_NOUN,7.54
лодыжка_NOUN,окно_NOUN,0.00
принцесса_NOUN,остров_NOUN,0.00
контейнер_NOUN,мышь_NOUN,0.15
платформа_NOUN,контейнер_NOUN,0.54
народ_NOUN,шар_NOUN,0.08
доллар_NOUN,народ_NOUN,0.23
ванна_NOUN,шар_NOUN,0.15
желудок_NOUN,спальня_NOUN,0.00
велосипед_NOUN,спальня_NOUN,0.00
бревно_NOUN,ванна_NOUN,0.00
миска_NOUN,хвост_NOUN,0.15
идти_VERB,приходить_VERB,6.46
брать_VERB,красть_VERB,2.69
слушать_VERB,слышать_VERB,7.00
думать_VERB,обосновывать_VERB,5.00
случаться_VERB,происходить_VERB,9.46
пропадать_VERB,исчезать_VERB,9.31
умножать_VERB,делить_VERB,0.46
просить_VERB,умолять_VERB,8.15
начинать_VERB,происходить_VERB,4.08
защищать_VERB,отстаивать_VERB,8.85
убивать_VERB,уничтожать_VERB,7.92
создавать_VERB,делать_VERB,8.31
принимать_VERB,отвергать_VERB,0.69
игнорировать_VERB,избегать_VERB,7.77
нести_VERB,приносить_VERB,6.62
покидать_VERB,входить_VERB,0.69
выбирать_VERB,избирать_VERB,8.54
проигрывать_VERB,проваливать_VERB,3.92
подбодрять_VERB,отговаривать_VERB,0.38
достигать_VERB,завершать_VERB,6.62
делать_VERB,строить_VERB,6.38
слушать_VERB,подчиняться_VERB,5.00
информировать_VERB,сообщать_VERB,9.46
получать_VERB,давать_VERB,0.08
занимать_VERB,нищенствовать_VERB,2.62
брать_VERB,получать_VERB,4.08
советовать_VERB,рекомендовать_VERB,9.46
имитировать_VERB,изображать_VERB,7.54
побеждать_VERB,преуспевать_VERB,5.85
думать_VERB,решать_VERB,6.08
приветствовать_VERB,встречать_VERB,7.15
соглашаться_VERB,спорить_VERB,0.15
наслаждаться_VERB,развлекаться_VERB,6.69
разрушать_VERB,создавать_VERB,0.00
сохранять_VERB,защищать_VERB,6.85
давать_VERB,одалживать_VERB,6.85
понимать_VERB,знать_VERB,6.77
брать_VERB,получать_VERB,4.08
принимать_VERB,признавать_VERB,7.08
решать_VERB,выбирать_VERB,6.77
принимать_VERB,верить_VERB,2.54
хранить_VERB,владеть_VERB,5.31
странствовать_VERB,бродить_VERB,8.15
преуспевать_VERB,проваливать_VERB,0.00
тратить_VERB,копить_VERB,0.00
покидать_VERB,идти_VERB,2.00
приходить_VERB,посещать_VERB,7.85
знать_VERB,верить_VERB,2.69
собираться_VERB,встречаться_VERB,7.08
добывать_VERB,зарабатывать_VERB,6.62
забывать_VERB,игнорировать_VERB,5.46
умножать_VERB,складывать_VERB,2.92
сжиматься_VERB,расти_VERB,0.00
прибывать_VERB,покидать_VERB,0.00
преуспевать_VERB,пытаться_VERB,1.77
принимать_VERB,отвергать_VERB,0.00
прибывать_VERB,приходить_VERB,8.08
соответствовать_VERB,различаться_VERB,0.00
посылать_VERB,получать_VERB,0.15
выигрывать_VERB,доминировать_VERB,7.38
складывать_VERB,делить_VERB,0.15
убивать_VERB,душить_VERB,7.08
приобретать_VERB,получать_VERB,8.08
участвовать_VERB,присоединяться_VERB,6.46
покидать_VERB,оставаться_VERB,0.08
идти_VERB,входить_VERB,4.15
брать_VERB,нести_VERB,1.00
забывать_VERB,узнавать_VERB,0.00
назначать_VERB,избирать_VERB,2.85
обручаться_VERB,жениться_VERB,6.77
просить_VERB,молиться_VERB,5.46
идти_VERB,посылать_VERB,1.08
брать_VERB,доставлять_VERB,1.15
говорить_VERB,слышать_VERB,0.08
анализировать_VERB,оценивать_VERB,7.92
аргументировать_VERB,обосновывать_VERB,8.77
терять_VERB,сохранять_VERB,0.00
сравнивать_VERB,анализировать_VERB,5.38
разрушать_VERB,организовывать_VERB,0.00
идти_VERB,позволять_VERB,0.08
брать_VERB,завладевать_VERB,6.85
узнавать_VERB,слушать_VERB,1.62
разрушать_VERB,строить_VERB,0.00
создавать_VERB,строить_VERB,6.92
воровать_VERB,покупать_VERB,0.00
убивать_VERB,вешать_VERB,3.00
забывать_VERB,знать_VERB,0.00
создавать_VERB,представлять_VERB,0.15
действовать_VERB,происходить_VERB,4.00
побеждать_VERB,завершать_VERB,0.46
соглашаться_VERB,отказывать_VERB,0.00
заслуживать_VERB,зарабатывать_VERB,4.46
получать_VERB,назначать_VERB,0.23
обнаруживать_VERB,находить_VERB,8.85
появляться_VERB,посещать_VERB,4.77
знать_VERB,понимать_VERB,3.46
притворяться_VERB,воображать_VERB,1.77
удовлетворять_VERB,угождать_VERB,6.77
лелеять_VERB,хранить_VERB,3.77
спорить_VERB,различаться_VERB,1.46
побеждать_VERB,доминировать_VERB,5.23
слушаться_VERB,подчиняться_VERB,6.85
сотрудничать_VERB,участвовать_VERB,3.69
достигать_VERB,пытаться_VERB,1.85
проваливать_VERB,обескураживать_VERB,0.69
начинать_VERB,прекращать_VERB,0.00
высказываться_VERB,участвовать_VERB,1.85
приходить_VERB,приносить_VERB,0.23
провозглашать_VERB,объявлять_VERB,7.23
читать_VERB,понимать_VERB,0.31
забирать_VERB,оставлять_VERB,0.08
объявлять_VERB,провозглашать_VERB,8.46
приобретать_VERB,получать_VERB,6.15
завершать_VERB,решать_VERB,1.38
угождать_VERB,умолять_VERB,0.77
аргументировать_VERB,подтверждать_VERB,5.46
просить_VERB,умолять_VERB,7.85
находить_VERB,исчезать_VERB,0.00
осматривать_VERB,изучать_VERB,5.31
подтверждать_VERB,обосновывать_VERB,5.38
предполагать_VERB,предсказывать_VERB,6.62
изучать_VERB,оценивать_VERB,3.15
аргументировать_VERB,обосновывать_VERB,8.77
делать_VERB,становиться_VERB,3.54
открывать_VERB,происходить_VERB,2.54
достигать_VERB,преуспевать_VERB,7.38
давать_VERB,вкладывать_VERB,5.46
понимать_VERB,слушать_VERB,4.38
расширяться_VERB,расти_VERB,8.08
занимать_VERB,продавать_VERB,1.62
хранить_VERB,защищать_VERB,6.15
объяснять_VERB,доказывать_VERB,8.23
симулировать_VERB,притворяться_VERB,9.23
ладить_VERB,угождать_VERB,4.85
прощать_VERB,забывать_VERB,5.54
прояснять_VERB,объяснять_VERB,8.31
понимать_VERB,прощать_VERB,5.69
напоминать_VERB,забывать_VERB,2.77
достигать_VERB,оставаться_VERB,3.08
осознавать_VERB,обнаруживать_VERB,5.15
требовать_VERB,запрашивать_VERB,6.15
игнорировать_VERB,обращаться_VERB,1.54
думать_VERB,спрашивать_VERB,3.31
отвергать_VERB,избегать_VERB,5.85
спорить_VERB,убеждать_VERB,7.31
добиваться_VERB,убеждать_VERB,5.23
принимать_VERB,прощать_VERB,5.08
делать_VERB,прекращать_VERB,2.38
исследовать_VERB,изучать_VERB,8.69
обсуждать_VERB,объяснять_VERB,5.77
задолжать_VERB,одалживать_VERB,5.08
изучать_VERB,обнаруживать_VERB,6.00
жаловаться_VERB,ругаться_VERB,3.54
отодвигать_VERB,отвергать_VERB,4.46
держать_VERB,занимать_VERB,3.31
умолять_VERB,просить_VERB,8.08
устраивать_VERB,организовывать_VERB,7.62
уменьшаться_VERB,сжиматься_VERB,8.46
говорить_VERB,признавать_VERB,4.23
давать_VERB,занимать_VERB,6.31
убивать_VERB,защищать_VERB,1.54
исчезать_VERB,сжиматься_VERB,3.92
рожать_VERB,носить_VERB,3.69
дышать_VERB,задыхаться_VERB,2.62
признавать_VERB,уведомлять_VERB,3.54
становиться_VERB,казаться_VERB,4.77
притворяться_VERB,казаться_VERB,4.92
завершать_VERB,становиться_VERB,3.92
размышлять_VERB,думать_VERB,9.15
определять_VERB,предсказывать_VERB,5.31
угождать_VERB,развлекать_VERB,5.46
оставаться_VERB,сохранять_VERB,3.08
притворяться_VERB,изображать_VERB,6.00
забывать_VERB,помнить_VERB,0.08
хотеть_VERB,выбирать_VERB,1.15
терять_VERB,получать_VERB,0.08
пытаться_VERB,думать_VERB,0.38
становиться_VERB,казаться_VERB,1.08
покидать_VERB,игнорировать_VERB,1.23
принимать_VERB,рекомендовать_VERB,0.46
покидать_VERB,странствовать_VERB,1.85
держать_VERB,давать_VERB,0.31
позволять_VERB,разрешать_VERB,9.38
приносить_VERB,посылать_VERB,0.62
поглощать_VERB,учиться_VERB,1.23
приобретать_VERB,находить_VERB,5.15
покидать_VERB,появляться_VERB,0.15
создавать_VERB,разрушать_VERB,0.00
начинать_VERB,идти_VERB,0.46
приобретать_VERB,покупать_VERB,8.46
коллекционировать_VERB,сохранять_VERB,5.62
заменять_VERB,восстанавливать_VERB,2.38
соединять_VERB,добавлять_VERB,4.62
объединяться_VERB,жениться_VERB,4.31
принимать_VERB,доставлять_VERB,0.08
вкладывать_VERB,соединять_VERB,1.92
класть_VERB,вешать_VERB,1.00
продаваться_VERB,продавать_VERB,4.23
общаться_VERB,молиться_VERB,2.38
давать_VERB,красть_VERB,0.00
добавлять_VERB,строить_VERB,0.77
приносить_VERB,восстанавливать_VERB,0.23
понимать_VERB,удовлетворять_VERB,1.77
представлять_VERB,решать_VERB,0.38
организовывать_VERB,становиться_VERB,1.38
давать_VERB,знать_VERB,0.46
говорить_VERB,подтверждать_VERB,2.92
сотрудничать_VERB,объединяться_VERB,6.38
устраивать_VERB,нуждаться_VERB,0.23
занимать_VERB,хотеть_VERB,0.38
изучать_VERB,заниматься_VERB,3.46
игнорировать_VERB,исследовать_VERB,0.08
приносить_VERB,жаловаться_VERB,0.08
входить_VERB,задолжать_VERB,0.08
изображать_VERB,уведомлять_VERB,0.54
напоминать_VERB,продавать_VERB,0.15
поглощать_VERB,иметь_VERB,1.92
объединяться_VERB,приобретать_VERB,2.00
посылать_VERB,посещать_VERB,0.00
собираться_VERB,посещать_VERB,0.62
поглощать_VERB,отделяться_VERB,0.23
посещать_VERB,прибывать_VERB,5.46
